ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
11,District of Columbia,DC,11001,District of Columbia,11001009811,Census Tract 98.11; District of Columbia; District of Columbia,0.180506932122,3849,746,2206,285,1747,312,1546,515,529,305,770,237,487,217,165,116,388,114,1078,423,564,181,284,158,0,56,3831,746,1170,390,0,14,54,65,803,214,37,6,40.2,10.9,28.3,14.0,44.1,11.0,20.9,8.3,4.3,3.1,10.1,3.6,28.0,8.6,14.7,4.5,16.3,8.6,0.0,1.6,99.5,1.9,53.0,16.3,0.0,2.0,3.1,3.7,46.0,13.4,1.0,0.2,0.8488,0.9659,0.867,0.9707,0.7268,4.3792,0.9655,0.4098,0.8488,0.7854,0.8719,0.0,2.9159,0.6305,0.961,0.961,0.961,0.6158,0.0,0.5764,0.734,0.4927,2.4189,0.7488,10.675,0.8966,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,2245,345,144,3819,747,0,14,0,14,0,14,0,14,12,23,0,14,19.7,9.3,99.2,1.1,0.0,1.2,0.0,1.2,0.0,1.2,0.0,1.2,0.3,0.6,0.0,1.2
11,District of Columbia,DC,11001,District of Columbia,11001009901,Census Tract 99.01; District of Columbia; District of Columbia,0.8116443193,2140,379,1077,157,958,159,151,88,25,30,164,91,97,71,63,42,734,238,291,84,449,162,28,50,7,55,1988,386,66,40,13,20,0,19,165,105,21,4,7.1,3.9,2.4,2.9,17.1,9.1,5.3,3.8,2.9,2.0,34.3,8.7,13.6,3.7,21.0,7.1,2.9,5.2,0.4,2.8,92.9,7.4,6.1,3.6,1.2,1.9,0.0,2.0,17.2,9.7,1.0,0.1,0.1902,0.2341,0.3251,0.4878,0.5415,1.7787,0.3103,0.9902,0.3659,0.9317,0.4433,0.3512,3.0823,0.7143,0.7707,0.7707,0.7707,0.0936,0.9606,0.0,0.1675,0.4927,1.7144,0.3448,7.3461,0.5172,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,3,1802,81,67,1750,350,18,29,19,21,0,14,0,14,86,122,115,171,8.5,6.9,81.8,9.7,0.8,1.3,0.9,1.0,0.0,2.1,0.0,2.1,4.0,5.6,5.4,7.7
11,District of Columbia,DC,11001,District of Columbia,11001009902,Census Tract 99.02; District of Columbia; District of Columbia,0.499830660712,3090,870,1310,330,1235,330,473,254,208,134,301,144,229,188,46,55,412,166,480,206,430,153,31,56,11,54,2967,874,74,49,0,14,10,21,184,90,51,5,15.3,7.0,10.1,7.5,24.4,9.7,9.3,8.1,1.5,1.8,13.3,6.3,15.5,6.6,13.9,5.5,2.5,4.5,0.4,1.9,96.0,8.3,5.6,3.5,0.0,3.4,0.8,1.7,14.9,8.2,1.7,0.5,0.4976,0.7073,0.4975,0.6927,0.3073,2.7024,0.5714,0.6098,0.4341,0.7366,0.3941,0.3512,2.5258,0.4778,0.8195,0.8195,0.8195,0.0788,0.0,0.2512,0.1232,0.6049,1.0581,0.1034,7.1058,0.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,44,32,2724,896,140,146,11,19,0,14,0,14,81,137,11,17,3.6,3.0,88.2,7.7,4.5,4.9,0.4,0.7,0.0,1.4,0.0,1.4,2.6,4.7,0.4,0.6
11,District of Columbia,DC,11001,District of Columbia,11001009903,Census Tract 99.03; District of Columbia; District of Columbia,0.148139229258,2355,546,786,120,683,112,304,144,372,356,237,106,123,59,52,53,209,53,604,132,342,263,65,49,112,95,2198,595,0,19,0,14,28,35,99,49,35,4,13.0,5.4,26.6,18.6,34.7,14.4,8.4,4.0,2.2,2.2,8.9,2.8,25.6,5.7,14.5,8.8,9.5,7.0,5.3,4.3,93.3,13.1,0.0,2.4,0.0,5.6,4.1,5.1,14.5,7.8,1.5,0.4,0.4244,0.9512,0.7438,0.6683,0.4341,3.2218,0.6847,0.3415,0.8,0.7805,0.7488,0.8878,3.5586,0.9212,0.7756,0.7756,0.7756,0.0,0.0,0.7094,0.1182,0.5756,1.4032,0.202,8.9592,0.7044,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1234,51,27,2094,502,72,94,0,14,0,14,0,14,32,47,0,14,7.5,4.1,88.9,10.1,3.1,4.4,0.0,1.9,0.0,1.9,0.0,1.9,1.4,2.0,0.0,1.9
11,District of Columbia,DC,11001,District of Columbia,11001009904,Census Tract 99.04; District of Columbia; District of Columbia,0.164555900196,3179,522,1465,184,1323,204,1433,440,187,86,384,136,130,76,104,75,160,89,1023,331,443,203,234,89,11,58,3126,524,487,134,4,7,67,72,356,141,59,5,45.2,11.7,11.4,5.8,29.0,9.3,6.9,4.3,3.3,2.4,5.0,2.5,32.2,7.5,14.0,5.3,17.7,6.1,0.4,2.0,98.3,3.3,33.2,8.1,0.3,0.5,5.1,5.4,26.9,10.6,1.9,0.3,0.9073,0.7561,0.6158,0.5659,0.6098,3.4549,0.734,0.122,0.9268,0.7512,0.8867,0.3512,3.0379,0.6897,0.9073,0.9073,0.9073,0.399,0.9557,0.7833,0.3498,0.6244,3.1122,0.931,10.5123,0.867,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,4,1652,222,127,2674,487,292,253,0,14,0,14,0,14,160,194,0,14,16.8,9.8,84.1,9.7,9.2,7.8,0.0,1.4,0.0,1.4,0.0,1.4,5.0,5.7,0.0,1.4
11,District of Columbia,DC,11001,District of Columbia,11001009905,Census Tract 99.05; District of Columbia; District of Columbia,0.166625406916,3461,562,1471,211,1369,223,967,501,295,176,491,189,161,89,57,79,310,81,1078,401,478,228,285,167,0,56,3368,566,231,155,0,14,0,19,477,193,31,5,28.0,13.8,17.3,9.7,35.9,12.5,7.1,3.9,1.7,2.3,9.0,2.5,31.1,7.8,13.9,5.9,20.8,11.7,0.0,1.8,97.3,4.2,15.7,10.3,0.0,3.0,0.0,1.4,34.8,11.7,0.9,0.2,0.7317,0.8878,0.7685,0.5707,0.3317,3.2904,0.6995,0.3512,0.9024,0.7366,0.9212,0.0,2.9114,0.6207,0.8488,0.8488,0.8488,0.1872,0.0,0.0,0.5369,0.478,1.2021,0.1478,8.2527,0.6256,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,1042,224,97,3318,572,0,14,0,14,0,14,0,14,50,46,0,14,16.4,7.5,95.9,2.7,0.0,1.3,0.0,1.3,0.0,1.3,0.0,1.3,1.4,1.4,0.0,1.3
11,District of Columbia,DC,11001,District of Columbia,11001009906,Census Tract 99.06; District of Columbia; District of Columbia,0.097561797768,1622,361,844,157,741,160,408,168,99,55,310,106,101,56,132,129,345,290,349,122,202,79,78,42,11,56,1553,364,278,84,0,14,22,26,263,82,14,3,25.2,8.7,14.5,7.2,41.8,11.1,8.7,5.4,8.1,7.7,21.3,14.3,21.5,6.8,12.5,5.3,10.5,5.2,0.8,3.8,95.7,7.1,32.9,7.8,0.0,5.2,3.0,3.4,35.5,13.2,0.9,0.3,0.7073,0.8341,0.8473,0.6732,0.922,3.9839,0.8621,0.8634,0.6293,0.6683,0.7734,0.4683,3.4027,0.8571,0.8098,0.8098,0.8098,0.3941,0.0,0.5517,0.5468,0.478,1.9706,0.5074,10.167,0.8374,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,781,146,67,1494,361,40,47,0,14,0,14,0,14,19,20,0,14,19.7,9.6,92.1,4.4,2.5,2.9,0.0,2.7,0.0,2.7,0.0,2.7,1.2,1.3,0.0,2.7
11,District of Columbia,DC,11001,District of Columbia,11001009907,Census Tract 99.07; District of Columbia; District of Columbia,0.180291873308,2472,670,1108,80,923,142,668,509,80,60,253,117,333,283,48,48,252,95,762,487,252,105,150,101,23,58,2424,671,83,56,0,14,171,131,365,169,13,2,27.2,19.3,5.9,5.2,27.4,12.0,22.3,14.5,2.0,1.7,10.2,4.5,30.8,14.7,10.2,5.4,16.3,10.7,1.0,2.4,98.1,5.5,7.5,5.0,0.0,4.0,18.6,13.9,39.5,15.7,0.5,0.2,0.7268,0.522,0.5616,0.9805,0.3951,3.186,0.665,0.4293,0.8927,0.5317,0.8719,0.5512,3.2768,0.798,0.8927,0.8927,0.8927,0.1034,0.0,0.9951,0.6059,0.3415,2.0459,0.5468,9.4014,0.7438,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1764,144,75,2176,535,233,274,6,10,9,14,0,14,0,14,0,14,15.6,8.1,88.0,9.5,9.4,9.8,0.2,0.4,0.4,0.6,0.0,1.8,0.0,1.8,0.0,1.8
11,District of Columbia,DC,11001,District of Columbia,11001010100,Census Tract 101; District of Columbia; District of Columbia,0.22364186146,2723,455,2065,227,1884,246,304,96,116,72,555,159,3,43,87,75,268,74,42,15,223,84,26,30,21,59,1257,633,1989,233,0,14,241,213,1179,258,81,6,11.4,3.0,5.2,3.5,29.5,7.5,0.1,1.7,3.2,2.9,9.8,3.1,1.5,0.6,8.3,3.3,1.4,1.6,0.8,2.2,46.2,21.9,96.3,3.9,0.0,2.2,12.8,11.2,62.6,8.4,3.0,0.5,0.361,0.4976,0.6305,0.0829,0.5854,2.1574,0.4384,0.4,0.0732,0.3951,0.2808,0.4683,1.6174,0.2167,0.3659,0.3659,0.3659,0.9458,0.0,0.9655,0.9655,0.7463,3.6231,0.9852,7.7638,0.5616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,3,61517,75,67,240,103,443,173,393,142,0,14,0,14,181,104,0,14,4.0,3.6,8.8,4.1,16.3,6.4,14.4,5.2,0.0,1.6,0.0,1.6,6.6,4.1,0.0,1.6
11,District of Columbia,DC,11001,District of Columbia,11001010201,Census Tract 102.01; District of Columbia; District of Columbia,0.067522676066,2837,420,2353,228,1966,216,211,80,121,140,628,218,16,23,164,13,270,127,302,236,207,94,24,40,5,55,1520,481,2230,222,0,14,50,22,963,238,3,2,7.4,2.6,5.4,6.1,31.9,10.5,0.7,1.0,5.8,0.9,9.5,4.4,10.6,7.2,7.3,3.5,1.2,2.0,0.2,2.0,53.6,15.0,94.8,2.2,0.0,1.9,2.5,1.1,49.0,10.4,0.1,0.1,0.2,0.5073,0.7143,0.1415,0.8488,2.4119,0.5222,0.3756,0.2829,0.322,0.2365,0.2976,1.5146,0.1823,0.4634,0.4634,0.4634,0.931,0.0,0.4975,0.7734,0.2049,2.4068,0.7438,6.7967,0.4335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1884,110,73,849,208,266,157,123,73,0,14,0,14,282,292,0,14,5.6,3.7,29.9,7.9,9.4,5.5,4.3,2.7,0.0,1.6,0.0,1.6,9.9,9.3,0.0,1.6
11,District of Columbia,DC,11001,District of Columbia,11001010202,Census Tract 102.02; District of Columbia; District of Columbia,0.412931069674,2303,427,1553,262,1456,275,446,385,55,56,392,258,84,73,29,54,310,165,213,152,247,150,158,231,0,56,1134,491,1057,302,0,14,0,19,489,167,29,3,19.5,16.4,3.3,3.4,26.9,17.0,4.2,3.7,1.3,2.4,13.5,7.3,9.2,5.4,10.8,6.6,10.9,15.7,0.0,2.6,49.2,19.3,68.1,15.7,0.0,2.9,0.0,1.3,33.6,11.4,1.3,0.3,0.5951,0.3317,0.5468,0.4244,0.2537,2.1517,0.4286,0.6195,0.2146,0.5805,0.7882,0.0,2.2028,0.3596,0.4,0.4,0.4,0.7438,0.0,0.0,0.5074,0.5317,1.7829,0.3744,6.5374,0.399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31554,93,109,723,398,117,104,96,73,0,14,0,14,100,125,98,93,6.4,7.3,31.4,12.9,5.1,4.5,4.2,3.2,0.0,1.9,0.0,1.9,4.3,5.6,4.3,4.1
11,District of Columbia,DC,11001,District of Columbia,11001010300,Census Tract 103; District of Columbia; District of Columbia,0.418762754282,4196,659,1700,200,1611,218,624,290,85,98,510,200,409,178,87,77,521,121,940,212,516,121,201,118,271,149,3500,678,687,217,0,14,55,46,409,194,144,10,15.0,6.6,3.5,4.0,31.7,11.7,13.9,6.1,2.1,1.8,12.4,2.3,22.4,3.7,12.4,3.2,12.5,7.1,6.7,3.5,83.4,9.5,40.4,11.8,0.0,2.6,3.4,2.8,25.4,9.7,3.4,0.6,0.4829,0.3512,0.6995,0.8244,0.4098,2.7678,0.6108,0.5659,0.6585,0.6634,0.8227,0.9122,3.6227,0.9458,0.6878,0.6878,0.6878,0.4778,0.0,0.6207,0.3202,0.7805,2.1992,0.6453,9.2775,0.7291,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2023,200,98,2259,603,1042,456,53,58,0,14,0,14,146,115,0,14,12.4,6.3,53.8,10.2,24.8,9.6,1.3,1.4,0.0,1.1,0.0,1.1,3.5,2.8,0.0,1.1
11,District of Columbia,DC,11001,District of Columbia,11001010400,Census Tract 104; District of Columbia; District of Columbia,1.004789142086,4725,927,2502,772,2288,772,1669,470,463,257,719,250,327,186,440,306,548,159,807,357,613,246,266,132,35,77,4380,985,485,285,0,14,21,32,1041,562,865,71,36.8,7.2,17.5,10.5,31.4,2.7,9.3,4.7,9.7,7.2,11.6,4.1,17.1,6.6,13.5,6.3,11.6,4.2,0.8,1.7,92.7,10.2,19.4,9.7,0.0,1.8,0.9,1.4,45.5,15.5,18.3,3.9,0.8146,0.8976,0.6847,0.6927,0.9707,4.0603,0.8867,0.522,0.478,0.7073,0.8177,0.4683,2.9933,0.6798,0.7659,0.7659,0.7659,0.2315,0.0,0.3054,0.7143,0.9561,2.2073,0.6502,10.0268,0.798,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6529,306,120,4229,827,69,69,0,14,0,14,0,14,82,92,0,14,13.4,7.4,89.5,6.8,1.5,1.5,0.0,0.9,0.0,0.9,0.0,0.9,1.7,2.0,0.0,0.9
11,District of Columbia,DC,11001,District of Columbia,11001010500,Census Tract 105; District of Columbia; District of Columbia,0.289534414882,3953,611,2475,300,2414,297,957,376,108,91,528,223,232,149,152,90,313,90,351,237,426,184,57,52,0,56,2056,788,2041,303,56,75,116,83,1047,259,3,2,24.2,8.7,3.6,3.1,21.9,8.8,7.2,4.6,3.8,2.2,7.9,2.4,8.9,5.4,10.8,4.7,2.4,2.1,0.0,1.5,52.0,18.2,82.5,7.1,2.3,3.0,4.8,3.4,43.4,10.2,0.1,0.0,0.678,0.3707,0.4483,0.5902,0.6683,2.7555,0.6059,0.2683,0.2049,0.5805,0.3793,0.0,1.433,0.1429,0.4439,0.4439,0.4439,0.8473,0.9803,0.7635,0.6847,0.2049,3.4807,0.9606,8.1131,0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6974,207,130,1458,376,349,156,151,72,0,14,0,14,98,79,0,14,8.6,5.5,36.9,8.2,8.8,3.9,3.8,1.7,0.0,1.1,0.0,1.1,2.5,2.0,0.0,1.1
11,District of Columbia,DC,11001,District of Columbia,11001010601,Census Tract 106.01; District of Columbia; District of Columbia,0.086799976722,1858,385,1395,200,1179,252,265,108,0,14,357,143,44,46,60,56,2,14,44,70,113,95,0,19,0,56,793,491,1395,200,0,14,81,96,645,156,10,2,14.3,5.0,0.0,2.7,30.3,10.3,2.7,3.0,3.2,2.9,0.1,0.8,2.4,3.6,6.1,5.5,0.0,1.6,0.0,3.1,42.7,24.9,100.0,0.0,0.0,3.2,6.9,8.0,54.7,11.4,0.5,0.0,0.4732,0.0,0.6552,0.3024,0.5854,2.0162,0.399,0.0098,0.0927,0.1902,0.0,0.0,0.2927,0.0049,0.322,0.322,0.322,0.9852,0.0,0.8374,0.8768,0.3415,3.0409,0.9261,5.6718,0.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6787,79,41,440,262,189,87,62,51,0,14,0,14,77,69,25,22,6.7,3.7,23.7,12.5,10.2,4.2,3.3,2.7,0.0,2.4,0.0,2.4,4.1,3.6,1.3,1.2
11,District of Columbia,DC,11001,District of Columbia,11001010602,Census Tract 106.02; District of Columbia; District of Columbia,0.209464968224,6682,691,3376,297,2931,296,1360,609,115,106,651,238,252,191,100,90,414,286,1129,262,782,312,148,157,10,79,3456,888,1826,266,0,20,102,102,973,234,113,5,20.4,8.9,2.5,2.3,22.2,7.8,4.9,3.6,1.5,1.3,6.2,4.2,16.9,3.5,11.7,4.2,5.0,5.3,0.2,1.3,51.7,12.2,54.1,6.3,0.0,1.3,3.5,3.5,33.2,8.0,1.7,0.2,0.6293,0.2537,0.4581,0.4683,0.3073,2.1167,0.4236,0.2,0.4683,0.6341,0.5862,0.2976,2.1862,0.3547,0.439,0.439,0.439,0.6256,0.0,0.6355,0.4828,0.6049,2.3488,0.7192,7.0907,0.4828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497,220,143,2296,531,411,242,388,180,0,20,0,20,230,161,131,129,7.5,4.7,34.4,6.8,6.2,3.5,5.8,2.6,0.0,0.7,0.0,0.7,3.4,2.5,2.0,2.0
11,District of Columbia,DC,11001,District of Columbia,11001010603,Census Tract 106.03; District of Columbia; District of Columbia,0.17925557554,2709,617,2055,412,1816,386,138,71,34,31,506,207,35,40,119,116,123,86,2,3,197,102,8,18,0,56,897,862,1966,420,0,14,13,25,978,398,0,14,5.1,2.3,1.3,1.3,27.9,9.7,1.7,1.9,4.4,4.3,4.5,3.1,0.1,0.1,7.3,4.2,0.4,1.0,0.0,2.1,33.1,30.9,95.7,7.0,0.0,2.2,0.7,1.4,53.9,12.3,0.0,0.5,0.1122,0.1073,0.5764,0.2341,0.7463,1.7763,0.3054,0.1122,0.0195,0.322,0.1872,0.0,0.6409,0.0394,0.2195,0.2195,0.2195,0.936,0.0,0.2315,0.8522,0.0,2.0197,0.5369,4.6564,0.1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,24975,83,67,472,242,216,123,107,120,0,14,0,14,102,59,0,14,4.6,3.8,17.4,9.2,8.0,4.3,3.9,4.5,0.0,1.6,0.0,1.6,3.8,2.4,0.0,1.6
11,District of Columbia,DC,11001,District of Columbia,11001010700,Census Tract 107; District of Columbia; District of Columbia,0.344243909976,1587,376,1477,330,1200,356,194,78,29,29,360,99,35,23,113,72,132,67,38,15,41,32,0,19,0,56,503,506,1469,335,0,14,58,42,868,348,86,6,12.8,4.1,2.4,2.5,30.0,12.1,2.9,2.1,7.1,4.8,8.3,4.8,2.4,1.0,2.6,2.0,0.0,1.6,0.0,3.6,31.7,31.0,99.4,4.6,0.0,3.0,4.9,3.2,72.3,9.7,5.4,1.3,0.4146,0.2341,0.6453,0.3171,0.9024,2.5135,0.5271,0.3024,0.0927,0.0293,0.0,0.0,0.4244,0.0148,0.1951,0.1951,0.1951,0.9754,0.0,0.7734,0.9951,0.8537,3.5976,0.9754,6.7306,0.4286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,106499,56,53,39,41,179,97,158,64,0,14,40,33,82,48,5,9,4.7,4.6,2.5,2.5,11.3,6.2,10.0,4.2,0.0,2.8,2.5,2.0,5.2,3.1,0.3,0.6
11,District of Columbia,DC,11001,District of Columbia,11001010800,Census Tract 108; District of Columbia; District of Columbia,0.25543736116,4083,264,1366,189,902,160,511,157,225,82,530,170,24,33,56,38,29,22,41,27,288,119,0,19,5,53,1868,309,1279,193,26,41,38,26,777,159,2951,42,44.9,9.2,13.2,4.2,58.8,15.7,2.9,4.1,1.4,0.9,0.7,0.5,1.0,0.7,7.1,2.9,0.0,2.1,0.1,1.3,45.8,7.0,93.7,5.6,1.9,3.0,4.2,2.8,86.1,5.2,72.3,4.8,0.9024,0.7951,0.9655,0.3171,0.2878,3.2679,0.6946,0.0195,0.0537,0.3024,0.0,0.278,0.6536,0.0493,0.361,0.361,0.361,0.9163,0.9704,0.7291,1.0,0.9854,4.6012,1.0,8.8837,0.6847,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,4,6,44699,47,52,422,125,474,123,770,283,37,47,6,11,126,56,33,33,5.2,5.6,10.3,3.2,11.6,3.0,18.9,6.2,0.9,1.1,0.1,0.3,3.1,1.4,0.8,0.8
11,District of Columbia,DC,11001,District of Columbia,11001010900,Census Tract 109; District of Columbia; District of Columbia,0.919339364058,3338,650,1373,94,1184,154,1630,583,236,148,718,213,287,143,92,77,227,85,954,424,700,256,213,139,0,56,3211,658,563,199,0,14,108,85,532,185,406,30,48.8,14.7,15.0,9.3,60.6,16.2,14.5,7.0,2.8,2.3,6.8,2.7,28.6,8.7,21.0,7.8,18.0,11.5,0.0,1.9,96.2,6.1,41.0,14.2,0.0,3.2,9.2,7.1,44.9,13.0,12.2,2.5,0.9415,0.8488,0.9754,0.8439,0.5122,4.1218,0.9064,0.2439,0.8585,0.9317,0.8916,0.0,2.9257,0.6453,0.8244,0.8244,0.8244,0.4975,0.0,0.8916,0.6995,0.9366,3.0252,0.9212,10.8971,0.9113,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4,3080,294,143,2596,538,16,19,0,14,0,14,0,14,599,571,0,14,24.8,11.1,77.8,15.6,0.5,0.6,0.0,1.3,0.0,1.3,0.0,1.3,17.9,15.4,0.0,1.3
11,District of Columbia,DC,11001,District of Columbia,11001011001,Census Tract 110.01; District of Columbia; District of Columbia,0.0588612499,2607,527,1580,184,1439,248,354,265,47,72,262,132,52,41,26,42,322,136,379,121,143,90,43,46,0,56,1567,645,1046,215,0,14,57,72,448,181,0,14,13.6,9.8,2.8,4.3,18.2,8.6,2.4,2.1,1.0,1.7,12.4,5.8,14.5,5.0,5.6,3.7,3.0,3.2,0.0,2.3,60.1,21.6,66.2,11.2,0.0,2.8,4.0,5.0,31.1,11.5,0.0,0.5,0.4488,0.2829,0.3498,0.2878,0.1902,1.5595,0.2414,0.5659,0.3902,0.1512,0.4532,0.0,1.5605,0.202,0.5171,0.5171,0.5171,0.7143,0.0,0.7044,0.4433,0.0,1.862,0.399,5.4991,0.2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,79,63,980,177,491,456,28,39,0,14,0,14,68,66,0,14,5.5,4.5,37.6,9.7,18.8,15.2,1.1,1.5,0.0,1.7,0.0,1.7,2.6,2.6,0.0,1.7
11,District of Columbia,DC,11001,District of Columbia,11001011002,Census Tract 110.02; District of Columbia; District of Columbia,0.192322039424,1564,217,1343,181,1129,132,149,91,104,81,248,107,21,32,0,14,447,105,39,7,208,113,0,19,0,56,591,293,1258,198,0,14,0,19,419,142,43,3,9.8,5.8,9.8,7.0,22.0,9.1,1.4,2.2,0.0,2.9,28.6,6.5,2.5,0.6,13.7,6.4,0.0,1.7,0.0,3.7,37.8,18.0,93.7,7.6,0.0,3.3,0.0,1.7,37.1,11.6,2.7,0.4,0.3024,0.7024,0.4532,0.2098,0.0,1.6678,0.2759,0.9659,0.1024,0.7171,0.0,0.0,1.7854,0.2611,0.2683,0.2683,0.2683,0.9163,0.0,0.0,0.5714,0.722,2.2097,0.6552,5.9312,0.3054,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1372,217,112,288,132,67,52,101,70,0,14,0,14,124,112,11,12,19.2,10.0,18.4,7.5,4.3,3.2,6.5,4.2,0.0,2.8,0.0,2.8,7.9,7.4,0.7,0.8
11,District of Columbia,DC,11001,District of Columbia,11001011100,Census Tract 111; District of Columbia; District of Columbia,2.207998804686,5308,730,2056,417,1927,422,1336,470,423,209,606,391,603,270,191,115,875,127,1113,313,1028,446,86,66,54,84,4644,751,453,387,0,20,12,27,651,437,533,16,26.2,8.4,16.8,7.1,31.4,19.1,15.5,6.4,3.8,2.2,16.5,3.8,21.0,4.6,20.2,8.0,4.5,3.3,1.1,1.7,87.5,7.4,22.0,18.3,0.0,2.2,0.6,1.4,33.8,16.2,10.0,1.4,0.7122,0.8732,0.6847,0.8829,0.6683,3.8213,0.8227,0.7415,0.6195,0.9171,0.5567,0.5854,3.4202,0.867,0.7024,0.7024,0.7024,0.2562,0.0,0.2069,0.5172,0.9122,1.8925,0.4483,9.8364,0.7882,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,12158,325,378,3779,640,729,430,61,45,0,20,0,20,70,59,5,9,16.9,16.8,71.2,7.5,13.7,7.1,1.1,0.9,0.0,0.8,0.0,0.8,1.3,1.1,0.1,0.2
