ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
38,North Dakota,ND,38015,Burleigh County,38015011001,Census Tract 110.01; Burleigh County; North Dakota,6.8902878746419995,7051,872,3537,337,3314,349,921,356,32,44,943,286,439,241,279,152,1536,240,1300,409,1150,329,201,126,61,81,897,1128,1568,291,652,252,171,192,325,141,197,9,13.7,5.1,0.9,1.2,28.5,8.1,8.7,4.3,4.1,2.1,21.8,4.1,18.4,4.2,16.7,3.9,6.1,3.7,0.9,1.2,12.7,15.9,44.3,7.1,18.4,6.4,5.1,5.8,9.8,3.9,2.8,0.4,0.3656,0.1762,0.8326,0.6872,0.2863,2.3479,0.4317,0.7093,0.2026,0.8634,0.7093,0.7709,3.2555,0.8943,0.5242,0.5242,0.5242,0.8811,0.8943,0.8899,0.8678,0.6476,4.1807,0.9956,10.3083,0.8899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11238,369,159,31,41,135,101,284,150,83,102,0,15,364,307,0,15,11.1,4.8,0.4,0.6,1.9,1.4,4.0,2.2,1.2,1.4,0.0,0.4,5.2,4.0,0.0,0.4
38,North Dakota,ND,38015,Burleigh County,38015011002,Census Tract 110.02; Burleigh County; North Dakota,51.345594546468,7320,776,2742,305,2682,330,477,324,44,42,214,113,99,64,291,262,1072,220,2064,323,497,176,88,75,0,60,330,1115,0,21,436,213,22,34,14,22,0,15,6.5,4.4,1.1,1.0,8.0,4.1,2.1,1.4,4.0,3.6,14.6,2.7,28.2,3.2,6.8,2.4,3.3,2.8,0.0,0.9,4.5,15.2,0.0,0.8,15.9,6.9,0.8,1.3,0.5,0.8,0.0,0.2,0.0837,0.2203,0.0352,0.1013,0.2819,0.7224,0.0264,0.3216,0.8238,0.0793,0.3965,0.0,1.6212,0.1322,0.0969,0.0969,0.0969,0.0,0.8678,0.4317,0.0661,0.0,1.3656,0.0925,3.8061,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,90,56,0,15,104,74,12,16,42,57,0,15,172,149,0,15,3.4,2.2,0.0,0.3,1.4,1.0,0.2,0.2,0.6,0.8,0.0,0.3,2.3,2.0,0.0,0.3
38,North Dakota,ND,38015,Burleigh County,38015011101,Census Tract 111.01; Burleigh County; North Dakota,1.477571427188,5173,695,2891,307,2657,344,501,261,0,15,522,178,89,62,57,56,1639,268,948,293,795,269,173,115,0,60,686,900,974,260,0,15,70,65,227,122,82,10,9.8,4.9,0.0,1.0,19.6,6.2,2.3,1.7,1.1,1.1,31.7,5.1,18.3,4.3,15.6,5.0,6.5,4.2,0.0,1.2,13.3,17.3,33.7,8.3,0.0,0.9,2.6,2.4,8.5,4.5,1.6,0.3,0.1762,0.0,0.5859,0.1145,0.0308,0.9074,0.0529,0.9912,0.1982,0.8238,0.7313,0.0,2.7445,0.6608,0.5507,0.5507,0.5507,0.837,0.0,0.7753,0.8194,0.5154,2.9471,0.7225,7.1497,0.37,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6006,415,208,44,68,4,9,119,102,21,31,83,121,404,332,11,26,15.6,6.9,0.9,1.3,0.1,0.2,2.3,1.9,0.4,0.6,1.6,2.4,7.8,5.8,0.2,0.5
38,North Dakota,ND,38015,Burleigh County,38015011103,Census Tract 111.03; Burleigh County; North Dakota,1.082928078744,2938,420,1379,145,1259,144,626,228,83,58,426,139,65,60,140,84,505,101,678,217,562,180,66,54,36,65,631,574,771,143,0,10,23,42,177,69,44,16,21.6,7.2,5.7,3.9,33.8,10.3,3.8,3.5,4.8,2.8,17.2,3.8,23.1,5.7,19.4,5.9,5.2,4.2,1.4,2.5,21.5,19.3,56.0,8.5,0.0,1.8,1.8,3.3,14.1,5.5,1.5,0.5,0.6916,0.8899,0.9075,0.2159,0.3744,3.0793,0.7357,0.4978,0.5154,0.9471,0.63,0.859,3.4493,0.9559,0.793,0.793,0.793,0.9427,0.0,0.6564,0.9559,0.4934,3.0484,0.7753,10.37,0.8943,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,4,3745,241,110,281,212,56,59,0,10,111,86,33,48,150,98,0,10,19.1,7.9,9.6,7.0,1.9,2.0,0.0,0.8,3.8,3.0,1.1,1.7,5.1,3.2,0.0,0.8
38,North Dakota,ND,38015,Burleigh County,38015011104,Census Tract 111.04; Burleigh County; North Dakota,4.815454877552,7125,660,2660,265,2637,268,185,84,26,31,217,108,82,66,20,33,1144,188,2042,304,523,152,133,116,7,59,582,941,126,71,20,30,0,21,43,46,0,15,2.6,1.2,0.7,0.8,8.2,4.0,1.8,1.4,0.3,0.5,16.1,2.4,28.7,2.7,7.3,2.2,5.1,4.4,0.1,0.9,8.2,13.2,4.7,2.6,0.8,1.1,0.0,0.8,1.6,1.7,0.0,0.2,0.0088,0.1366,0.0396,0.0881,0.0,0.2731,0.0,0.4361,0.8502,0.1145,0.6167,0.3965,2.414,0.4978,0.2996,0.2996,0.2996,0.4361,0.2907,0.0,0.2379,0.0,0.9647,0.0264,3.9514,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3571,240,133,15,48,78,86,72,65,0,15,0,15,402,333,15,26,9.1,5.0,0.2,0.7,1.1,1.2,1.0,0.9,0.0,0.3,0.0,0.3,5.6,4.6,0.2,0.4
38,North Dakota,ND,38015,Burleigh County,38015011105,Census Tract 111.05; Burleigh County; North Dakota,53.334536064842,7267,850,2668,274,2542,272,322,223,45,41,243,87,147,88,300,225,767,168,2157,407,376,134,68,59,4,58,593,1176,136,81,80,87,16,27,74,57,39,9,4.5,3.0,1.2,1.0,9.6,3.3,3.1,1.8,4.2,3.0,10.6,2.5,29.7,3.4,5.2,1.9,2.7,2.3,0.1,0.9,8.2,16.2,5.1,3.0,3.0,3.3,0.6,1.1,2.9,2.2,0.5,0.1,0.0308,0.2555,0.0881,0.1542,0.2996,0.8282,0.0396,0.1806,0.8722,0.0352,0.326,0.3965,1.8105,0.1938,0.2996,0.2996,0.2996,0.4493,0.37,0.3612,0.4141,0.3128,1.9074,0.2555,4.8457,0.0925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615,132,76,87,94,167,137,83,64,102,164,0,15,140,112,14,24,5.2,3.0,1.2,1.3,2.3,1.8,1.1,0.9,1.4,2.2,0.0,0.3,1.9,1.5,0.2,0.3
38,North Dakota,ND,38015,Burleigh County,38015011200,Census Tract 112; Burleigh County; North Dakota,22.261746335564,8992,775,3583,292,3489,321,526,246,149,98,609,208,293,168,367,140,1289,239,1804,400,656,275,253,143,22,67,1066,1108,814,225,373,113,17,26,35,41,1154,20,6.7,3.1,3.0,1.9,17.5,5.7,5.1,2.8,4.2,1.6,14.3,2.6,20.1,3.5,7.5,3.0,7.3,4.0,0.3,0.8,11.9,12.3,22.7,6.0,10.4,3.2,0.5,0.7,1.0,1.2,12.8,1.1,0.0881,0.6344,0.4978,0.3392,0.2996,1.8591,0.2731,0.3128,0.2687,0.1278,0.7974,0.533,2.0397,0.3128,0.4846,0.4846,0.4846,0.7533,0.7357,0.3392,0.1718,0.9471,2.9471,0.7225,7.3305,0.4097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4549,406,150,176,205,184,174,27,35,394,203,2,4,283,188,0,15,11.6,4.3,2.0,2.3,2.0,1.9,0.3,0.4,4.4,2.2,0.0,0.1,3.1,2.1,0.0,0.3
38,North Dakota,ND,38015,Burleigh County,38015011300,Census Tract 113; Burleigh County; North Dakota,41.482600809674,8262,418,2688,222,2581,204,794,414,98,83,319,135,212,109,265,146,499,117,2721,361,609,192,75,45,1,58,1080,717,13,23,187,91,41,45,37,45,301,14,10.0,5.2,2.1,1.8,12.4,5.1,4.3,2.2,3.3,1.8,6.0,1.5,32.9,3.5,7.5,2.4,2.9,1.7,0.0,0.8,13.1,8.7,0.5,0.9,7.0,3.3,1.6,1.7,1.4,1.7,3.6,0.2,0.185,0.4449,0.2026,0.2555,0.1762,1.2642,0.1145,0.0749,0.9207,0.1278,0.3568,0.0,1.4802,0.0881,0.533,0.533,0.533,0.1982,0.6211,0.6035,0.2203,0.7445,2.3876,0.4978,5.665,0.1498,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,7620,288,127,13,10,315,203,1,5,470,242,0,15,281,104,0,15,11.2,4.9,0.2,0.1,3.8,2.5,0.0,0.1,5.7,2.9,0.0,0.3,3.4,1.3,0.0,0.3
38,North Dakota,ND,38015,Burleigh County,38015011400,Census Tract 114; Burleigh County; North Dakota,642.422935509696,3213,314,1185,114,1066,107,396,132,37,37,133,51,131,44,99,58,477,60,902,179,280,65,32,16,26,43,461,409,2,10,137,41,15,14,9,7,5,3,12.3,3.9,2.1,2.1,12.5,4.6,6.3,2.1,3.1,1.7,14.8,2.1,28.1,3.7,8.7,2.0,3.1,1.5,0.9,1.4,14.3,12.7,0.2,0.8,11.6,3.4,1.4,1.3,0.8,0.7,0.2,0.1,0.2996,0.4449,0.2115,0.5022,0.1498,1.608,0.1938,0.3392,0.815,0.2159,0.3789,0.7709,2.5199,0.5551,0.5991,0.5991,0.5991,0.1498,0.7621,0.5595,0.1233,0.2379,1.8326,0.2247,6.5596,0.2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,84,33,0,10,272,157,7,7,33,23,0,10,149,87,0,10,7.9,2.9,0.0,0.8,8.5,4.6,0.2,0.2,1.0,0.7,0.0,0.8,4.6,2.7,0.0,0.8
38,North Dakota,ND,38015,Burleigh County,38015011500,Census Tract 115; Burleigh County; North Dakota,793.7230382117519,1376,184,676,92,536,81,156,67,11,8,67,25,92,31,38,23,258,49,317,75,168,36,12,8,1,38,125,256,0,14,88,35,10,13,6,7,0,10,11.3,4.6,1.6,1.2,12.5,4.3,10.0,3.2,2.8,1.7,18.8,3.5,23.0,4.0,12.2,2.6,2.3,1.5,0.1,2.9,9.1,18.6,0.0,2.1,13.0,5.3,1.9,2.4,1.1,1.4,0.0,0.7,0.2423,0.3216,0.2115,0.7974,0.1189,1.6917,0.2159,0.5683,0.5066,0.5727,0.2731,0.3965,2.3172,0.4449,0.3612,0.3612,0.3612,0.0,0.7841,0.674,0.1894,0.0,1.6475,0.1982,6.0176,0.1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,122,40,0,10,59,58,1,2,7,9,0,10,56,44,2,3,22.8,7.2,0.0,1.8,4.3,4.1,0.1,0.1,0.5,0.6,0.0,1.8,4.1,3.3,0.1,0.2
38,North Dakota,ND,38017,Cass County,38017000100,Census Tract 1; Cass County; North Dakota,2.091275922964,5051,509,1814,132,1739,138,151,143,45,40,156,72,40,42,49,42,892,118,1355,232,375,131,77,64,4,58,323,725,0,21,0,15,7,18,0,15,14,2,3.0,2.8,1.8,1.5,9.0,4.1,1.2,1.3,1.0,0.8,17.7,2.2,26.8,2.9,7.4,2.4,4.5,3.7,0.1,1.2,6.4,14.3,0.0,1.2,0.0,1.4,0.4,1.0,0.0,1.4,0.3,0.0,0.0176,0.3833,0.0661,0.0529,0.0264,0.5463,0.0176,0.5198,0.7621,0.1233,0.5507,0.3965,2.3524,0.4626,0.1806,0.1806,0.1806,0.0,0.0,0.3128,0.0,0.2687,0.5815,0.0088,3.6608,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882,56,34,75,106,88,67,63,75,15,24,0,15,82,105,0,15,3.2,1.9,1.5,2.1,1.7,1.3,1.2,1.5,0.3,0.5,0.0,0.5,1.6,2.1,0.0,0.5
38,North Dakota,ND,38017,Cass County,38017000203,Census Tract 2.03; Cass County; North Dakota,0.512026078484,2655,295,1955,194,1568,182,547,221,41,43,514,130,88,45,109,80,447,91,607,156,448,125,87,78,0,40,474,425,1190,196,106,79,0,14,196,86,3,2,20.6,8.0,2.9,3.1,32.8,7.4,4.6,2.3,4.1,3.0,16.8,3.6,22.9,4.4,16.9,4.9,5.5,4.9,0.0,1.6,17.9,15.9,60.9,8.0,5.4,3.9,0.0,0.9,12.5,5.2,0.1,0.1,0.6432,0.5991,0.8987,0.2907,0.2863,2.718,0.6035,0.489,0.5022,0.8678,0.652,0.0,2.511,0.5507,0.696,0.696,0.696,0.9559,0.5198,0.0,0.9251,0.2026,2.6034,0.5859,8.5284,0.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1382,178,82,41,57,378,216,28,36,21,22,0,10,6,10,0,10,11.4,5.1,1.5,2.1,14.2,7.8,1.1,1.4,0.8,0.8,0.0,0.9,0.2,0.4,0.0,0.9
38,North Dakota,ND,38017,Cass County,38017000204,Census Tract 2.04; Cass County; North Dakota,0.954759975436,3937,586,1988,215,1866,231,688,334,76,71,377,129,89,42,352,141,508,144,604,294,543,236,103,86,55,59,544,808,641,198,206,103,25,23,99,64,0,10,17.6,8.1,2.9,2.6,20.2,6.4,3.7,1.7,9.0,3.9,12.9,3.6,15.3,6.2,13.9,5.1,5.5,4.6,1.5,1.6,13.8,20.4,32.2,9.3,10.4,5.1,1.3,1.2,5.3,3.4,0.0,0.3,0.5683,0.5991,0.6256,0.2026,0.7401,2.7357,0.6079,0.2687,0.0749,0.7004,0.652,0.8678,2.5638,0.5727,0.5903,0.5903,0.5903,0.8282,0.7357,0.5242,0.6432,0.0,2.7313,0.63,8.6211,0.6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257,258,99,36,61,59,80,69,84,60,59,0,10,320,198,0,10,13.8,5.4,0.9,1.6,1.5,2.0,1.8,2.1,1.5,1.5,0.0,0.6,8.1,4.8,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017000300,Census Tract 3; Cass County; North Dakota,16.411251610328,5518,358,832,119,772,124,710,220,337,182,233,84,12,12,213,156,132,54,382,104,159,72,44,32,0,60,1155,561,264,82,6,8,109,68,98,62,3539,99,35.9,9.3,9.6,4.9,30.2,9.7,1.1,1.1,3.9,2.9,2.4,1.0,6.9,1.6,2.9,1.3,5.7,4.0,0.0,1.1,20.9,10.1,31.7,8.8,0.7,1.0,14.1,8.5,12.7,7.2,64.1,4.5,0.9163,0.9736,0.8634,0.0396,0.2599,3.0528,0.7313,0.0264,0.0132,0.0088,0.6696,0.0,0.718,0.0,0.7797,0.7797,0.7797,0.8238,0.2775,0.9824,0.9295,0.9956,4.0088,0.9912,8.5593,0.6608,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,18953,265,91,229,121,139,73,662,309,4,8,4,8,113,89,4,9,34.3,9.9,4.2,2.2,2.5,1.3,12.0,5.5,0.1,0.1,0.1,0.1,2.0,1.6,0.1,0.2
38,North Dakota,ND,38017,Cass County,38017000400,Census Tract 4; Cass County; North Dakota,0.583263827994,4273,703,1808,197,1538,244,1415,616,119,96,471,172,109,83,203,96,645,120,551,175,286,87,30,25,20,42,288,997,224,89,6,11,54,60,91,57,377,25,36.3,14.4,4.4,3.4,30.6,10.1,5.2,3.9,4.9,2.2,15.1,3.7,12.9,4.0,6.9,2.3,2.0,1.6,0.5,1.0,6.7,23.3,12.4,4.7,0.3,0.6,3.6,3.9,5.9,3.8,8.8,1.6,0.9339,0.8062,0.8678,0.348,0.3877,3.3436,0.7974,0.3612,0.0308,0.0837,0.2115,0.652,1.3392,0.0529,0.1982,0.1982,0.1982,0.6167,0.2291,0.8326,0.7004,0.9207,3.2995,0.9119,8.1805,0.6035,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2716,154,85,3,8,199,160,47,41,2,4,0,10,37,54,0,10,10.0,5.4,0.1,0.2,4.7,3.8,1.1,1.0,0.0,0.1,0.0,0.6,0.9,1.3,0.0,0.6
38,North Dakota,ND,38017,Cass County,38017000501,Census Tract 5.01; Cass County; North Dakota,0.7126879211079999,3222,549,2122,233,1592,235,711,270,17,21,446,157,126,52,263,133,325,68,573,237,317,126,72,52,0,40,473,770,642,198,9,16,30,42,171,83,19,5,22.2,7.5,0.8,1.0,28.0,9.0,6.2,2.6,8.2,4.4,10.1,2.1,17.8,5.7,9.9,3.8,4.5,3.2,0.0,1.3,14.7,23.8,30.3,8.7,0.4,0.8,1.9,2.6,10.7,4.9,0.6,0.1,0.7181,0.1542,0.8282,0.4802,0.696,2.8767,0.6696,0.1586,0.1586,0.3436,0.5507,0.0,1.2115,0.0441,0.6167,0.6167,0.6167,0.8106,0.2335,0.674,0.8767,0.3392,2.934,0.7181,7.6389,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3098,162,76,239,156,215,204,0,10,0,10,0,10,10,15,9,15,10.2,4.8,7.4,5.0,6.7,5.9,0.0,0.8,0.0,0.8,0.0,0.8,0.3,0.5,0.3,0.5
38,North Dakota,ND,38017,Cass County,38017000502,Census Tract 5.02; Cass County; North Dakota,0.384334811146,4177,631,2364,249,2017,280,2732,582,265,193,1202,285,46,70,439,177,107,45,216,131,288,122,137,82,18,47,807,855,1214,252,37,53,114,171,138,89,126,15,67.4,9.8,9.2,6.3,59.6,11.5,3.9,5.6,10.6,3.7,2.6,1.2,5.2,2.9,6.9,2.8,6.7,4.0,0.4,1.2,19.3,20.3,51.3,9.2,1.6,2.2,5.7,8.4,6.8,4.2,3.0,0.6,0.9912,0.9648,0.9912,0.2335,0.8062,3.9869,0.9339,0.0308,0.0088,0.0837,0.7489,0.6035,1.4757,0.0837,0.7445,0.7445,0.7445,0.9119,0.3128,0.9119,0.7269,0.674,3.5375,0.9515,9.7446,0.7974,1,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,1233,470,132,127,84,137,104,152,108,99,93,0,10,261,157,31,47,23.3,6.3,3.0,2.0,3.3,2.5,3.6,2.6,2.4,2.2,0.0,0.6,6.2,3.6,0.7,1.1
38,North Dakota,ND,38017,Cass County,38017000601,Census Tract 6.01; Cass County; North Dakota,2.438195905902,2672,413,1273,289,1161,241,799,324,32,48,458,220,351,208,451,308,255,114,408,147,424,219,225,177,68,69,483,589,187,99,72,78,0,14,158,169,230,13,32.7,12.1,2.0,3.0,39.4,17.1,18.4,9.7,18.5,11.2,9.5,4.5,15.3,4.8,17.4,8.9,19.4,14.7,2.6,2.6,18.1,21.9,14.7,7.0,5.7,5.9,0.0,1.2,13.6,12.9,8.6,1.4,0.9031,0.4141,0.9515,0.9868,0.9604,4.2159,0.9648,0.141,0.0749,0.8855,0.9912,0.9339,3.0265,0.815,0.7004,0.7004,0.7004,0.6652,0.5374,0.0,0.9383,0.9163,3.0572,0.7841,11.0,0.9339,1,0,1,1,1,4,0,0,0,1,1,2,0,0,0,0,0,1,1,2,8,10379,166,115,171,161,50,48,45,63,71,52,0,10,146,87,0,10,14.3,9.8,6.4,6.1,1.9,1.9,1.7,2.5,2.7,2.1,0.0,0.9,5.5,3.1,0.0,0.9
38,North Dakota,ND,38017,Cass County,38017000602,Census Tract 6.02; Cass County; North Dakota,0.930515086448,2366,451,1524,296,1312,277,1281,495,0,10,620,290,110,82,346,201,302,117,395,216,693,280,63,90,11,46,691,598,549,213,70,86,0,14,393,252,222,14,54.3,18.3,0.0,2.0,47.3,19.7,6.1,4.8,14.6,8.1,12.8,5.7,16.7,7.1,29.3,9.4,4.8,6.8,0.5,2.1,29.2,24.7,36.0,12.1,4.6,5.6,0.0,1.1,30.0,14.4,9.4,1.9,0.9824,0.0,0.9824,0.467,0.9163,3.3481,0.8018,0.2643,0.1189,0.9956,0.5771,0.652,2.6079,0.5991,0.8987,0.8987,0.8987,0.8458,0.4581,0.0,0.9956,0.9295,3.229,0.8678,10.0837,0.8546,1,0,1,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,1,2,6,5326,409,238,195,201,223,205,36,85,170,86,0,10,67,60,0,10,31.2,15.2,8.2,8.5,9.4,7.7,1.5,3.5,7.2,3.9,0.0,1.0,2.8,2.6,0.0,1.0
38,North Dakota,ND,38017,Cass County,38017000700,Census Tract 7; Cass County; North Dakota,0.404614818696,1462,277,1671,265,1261,273,549,147,44,51,653,263,63,69,163,117,149,90,0,10,387,147,0,14,0,40,371,376,1508,304,11,16,12,20,446,170,0,10,37.6,7.1,3.7,4.1,51.8,17.6,5.3,5.7,11.1,7.6,10.2,6.0,0.0,1.7,26.5,9.0,0.0,1.1,0.0,2.7,25.4,25.3,90.2,11.2,0.7,1.0,1.0,1.6,35.4,10.9,0.0,0.7,0.9471,0.7137,0.9868,0.3744,0.8326,3.8546,0.9075,0.163,0.0,0.9912,0.0,0.0,1.1542,0.0352,0.859,0.859,0.859,0.9956,0.2775,0.4758,1.0,0.0,2.7489,0.6432,8.6167,0.6652,1,0,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,2,5,11196,482,136,192,125,109,80,51,42,0,10,0,10,19,32,0,10,38.2,11.3,13.1,8.3,7.5,5.4,3.5,2.8,0.0,1.7,0.0,1.7,1.3,2.2,0.0,1.7
38,North Dakota,ND,38017,Cass County,38017000801,Census Tract 8.01; Cass County; North Dakota,0.6392690814,3249,450,1690,233,1603,249,760,175,32,37,330,130,95,58,217,94,615,250,466,143,364,131,69,60,0,40,325,644,492,145,0,10,0,14,92,65,97,9,23.4,4.3,1.6,1.7,20.6,7.5,4.3,2.6,6.7,2.8,18.9,6.8,14.3,4.3,11.2,3.6,4.3,3.7,0.0,1.3,10.0,19.8,29.1,7.6,0.0,1.5,0.0,0.9,5.7,4.0,3.0,0.5,0.7533,0.3216,0.6432,0.2555,0.5683,2.5419,0.533,0.5771,0.0441,0.4537,0.5242,0.0,1.5991,0.1233,0.4097,0.4097,0.4097,0.793,0.0,0.0,0.6608,0.674,2.1278,0.348,6.6785,0.2819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152,136,73,47,49,103,65,5,13,23,20,0,10,147,102,0,10,8.5,4.7,1.4,1.5,3.2,2.0,0.2,0.4,0.7,0.6,0.0,0.8,4.5,3.1,0.0,0.8
38,North Dakota,ND,38017,Cass County,38017000802,Census Tract 8.02; Cass County; North Dakota,0.686737619586,5144,680,2392,240,2192,268,973,382,151,141,583,212,527,196,475,324,699,187,918,395,714,267,0,21,220,153,992,960,655,194,76,78,17,35,257,129,309,26,19.9,7.3,4.9,4.3,26.6,9.1,14.6,5.1,9.7,6.4,13.6,4.0,17.8,6.1,14.6,5.6,0.0,1.0,4.7,3.2,19.3,18.5,27.4,7.6,3.2,3.2,0.8,1.6,11.7,5.6,6.0,0.9,0.6256,0.8546,0.7841,0.9427,0.7665,3.9735,0.9251,0.2952,0.1586,0.7489,0.0,0.9868,2.1895,0.3921,0.7445,0.7445,0.7445,0.7753,0.3921,0.4317,0.8987,0.8634,3.3612,0.9207,10.2687,0.8811,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3061,256,135,152,166,109,84,538,351,85,62,0,15,108,66,0,15,11.7,6.3,3.0,3.3,2.1,1.6,10.5,6.7,1.7,1.2,0.0,0.5,2.1,1.3,0.0,0.5
38,North Dakota,ND,38017,Cass County,38017000901,Census Tract 9.01; Cass County; North Dakota,1.288027777756,5060,820,2331,315,2193,314,410,195,73,81,237,103,237,213,161,104,1371,466,1169,445,490,163,129,69,22,54,504,1081,246,248,0,15,25,44,58,54,97,9,8.3,3.7,2.7,3.1,10.8,4.4,6.5,5.5,3.2,2.1,27.1,9.1,23.1,6.6,9.9,3.0,5.9,3.0,0.5,1.1,10.0,21.3,10.5,10.5,0.0,1.1,1.1,2.0,2.6,2.5,1.9,0.4,0.1322,0.5639,0.1233,0.5242,0.1586,1.5022,0.1542,0.9031,0.5154,0.3436,0.6916,0.652,3.1057,0.8458,0.4097,0.4097,0.4097,0.5595,0.0,0.489,0.3833,0.5374,1.9692,0.2775,6.9868,0.3524,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3470,291,250,257,252,77,69,13,19,13,15,0,15,115,149,29,46,13.3,10.8,5.1,4.8,1.5,1.3,0.3,0.4,0.3,0.3,0.0,0.5,2.3,2.8,0.6,0.9
38,North Dakota,ND,38017,Cass County,38017000903,Census Tract 9.03; Cass County; North Dakota,0.504253459122,3685,639,2141,222,2055,242,557,216,73,111,547,189,55,52,939,483,553,131,651,244,472,156,144,115,0,40,1349,789,1527,305,0,10,0,14,119,77,9,8,15.1,5.3,3.0,4.8,26.6,8.6,2.1,2.0,25.5,11.1,15.0,4.2,17.7,5.0,12.8,4.9,7.0,5.5,0.0,1.2,36.6,20.4,71.3,12.2,0.0,1.2,0.0,0.7,5.8,3.8,0.2,0.2,0.4405,0.6344,0.7841,0.1013,0.9824,2.9427,0.6872,0.3568,0.1542,0.63,0.7665,0.0,1.9075,0.2335,0.9295,0.9295,0.9295,0.978,0.0,0.0,0.6828,0.2379,1.8987,0.2423,7.6784,0.5066,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,2823,275,122,1029,599,134,94,55,61,5,7,0,10,94,87,32,49,13.4,6.2,27.9,13.5,3.6,2.8,1.5,1.6,0.1,0.2,0.0,0.7,2.6,2.3,0.9,1.3
