ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
10,Delaware,DE,10003,New Castle County,10003011800,Census Tract 118; New Castle County; Delaware,15.389259693632,4298,501,2362,287,2168,265,305,153,67,55,313,121,23,26,64,73,1543,380,582,168,607,311,22,38,116,183,799,693,522,257,17,27,27,29,107,71,49,6,7.2,3.5,3.4,2.8,14.4,5.3,0.7,0.7,1.5,1.7,35.9,7.0,13.5,3.5,14.3,6.7,1.0,1.7,2.8,4.4,18.6,16.0,22.1,10.5,0.7,1.1,1.2,1.3,4.9,3.3,1.1,0.1,0.1647,0.3451,0.1412,0.0508,0.0863,0.7881,0.0471,0.8711,0.207,0.5765,0.1137,0.7656,2.5339,0.5686,0.2539,0.2539,0.2539,0.8431,0.4784,0.5451,0.5843,0.7734,3.2243,0.898,6.8002,0.3765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5730,126,57,85,75,63,50,598,274,0,13,0,13,53,65,0,13,5.8,2.7,2.0,1.7,1.5,1.2,13.9,6.1,0.0,0.9,0.0,0.9,1.2,1.5,0.0,0.9
10,Delaware,DE,10003,New Castle County,10003011900,Census Tract 119; New Castle County; Delaware,5.519838130742,3118,431,1359,152,1209,157,431,314,63,58,217,94,96,87,142,112,802,120,807,209,205,68,58,55,57,85,641,588,69,46,0,13,17,27,38,28,1,3,13.8,9.9,4.7,4.1,17.9,7.4,4.4,3.8,4.6,3.4,25.7,4.4,25.9,4.6,6.6,2.3,4.8,4.5,1.9,2.8,20.6,18.6,5.1,3.3,0.0,2.7,1.4,2.2,3.1,2.3,0.0,0.1,0.4392,0.5059,0.2941,0.3008,0.4706,2.0106,0.349,0.7461,0.8203,0.0471,0.4941,0.6523,2.7599,0.6667,0.2813,0.2813,0.2813,0.5294,0.0,0.5843,0.4235,0.0,1.5372,0.2078,6.589,0.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,30,26,121,104,282,274,109,72,0,13,0,13,113,105,16,25,2.5,2.2,3.9,3.2,9.0,8.4,3.5,2.2,0.0,1.2,0.0,1.2,3.6,3.5,0.5,0.8
10,Delaware,DE,10003,New Castle County,10003012000,Census Tract 120; New Castle County; Delaware,1.757475299884,4205,547,1776,162,1614,187,491,288,140,82,377,150,220,95,243,80,761,142,959,331,364,168,124,73,114,81,1613,687,74,51,12,19,59,37,26,30,8,8,11.7,6.7,5.9,3.6,23.4,8.9,7.4,3.3,5.8,2.0,18.1,3.8,22.8,6.1,8.7,3.9,7.6,4.4,2.8,1.9,38.4,15.6,4.2,2.8,0.7,1.0,3.6,2.3,1.6,1.8,0.2,0.2,0.3608,0.6314,0.4863,0.5078,0.6,2.5863,0.5059,0.5078,0.6406,0.1294,0.6941,0.7656,2.7375,0.6588,0.5508,0.5508,0.5508,0.4902,0.4784,0.851,0.2078,0.5273,2.5547,0.6353,8.4293,0.6196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7577,71,50,775,441,602,168,122,152,0,13,0,13,114,77,0,13,4.4,3.1,18.4,9.1,14.3,4.3,2.9,3.6,0.0,0.9,0.0,0.9,2.7,1.9,0.0,0.9
10,Delaware,DE,10003,New Castle County,10003012100,Census Tract 121; New Castle County; Delaware,1.129655687192,3170,375,1322,174,1298,187,257,194,88,65,339,162,117,67,151,80,506,114,568,99,327,99,183,142,26,60,415,536,8,19,0,13,14,25,9,14,71,5,8.3,6.2,4.4,3.3,26.1,11.9,5.1,2.9,4.9,2.7,16.0,3.7,17.9,2.7,10.6,3.4,14.1,10.7,0.9,2.0,13.1,16.8,0.6,1.4,0.0,2.8,1.1,1.9,0.7,1.1,2.2,0.3,0.2157,0.4667,0.5882,0.3633,0.5098,2.1437,0.3882,0.4023,0.375,0.2196,0.8824,0.4102,2.2895,0.4039,0.1523,0.1523,0.1523,0.2863,0.0,0.5176,0.1294,0.8477,1.781,0.302,6.3665,0.2902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,79,68,226,131,104,96,55,49,0,13,0,13,30,20,0,13,6.1,5.4,7.1,4.2,3.3,2.9,1.7,1.6,0.0,1.2,0.0,1.2,0.9,0.6,0.0,1.2
10,Delaware,DE,10003,New Castle County,10003012200,Census Tract 122; New Castle County; Delaware,1.30485680563,4654,565,2031,348,1943,358,1054,423,154,109,699,363,496,156,552,371,478,79,1081,135,613,182,59,49,102,109,2414,732,13,23,0,13,44,37,149,84,34,10,22.8,8.7,5.7,3.9,36.0,17.5,15.0,4.9,11.9,7.7,10.3,2.0,23.2,3.3,13.2,3.9,3.0,2.5,2.3,2.5,51.9,14.4,0.6,1.1,0.0,1.8,2.3,1.9,7.7,4.3,0.7,0.2,0.7176,0.6078,0.8235,0.8359,0.9098,3.8946,0.9059,0.0977,0.668,0.4314,0.298,0.6758,2.1709,0.3333,0.75,0.75,0.75,0.2863,0.0,0.7137,0.7765,0.7344,2.5109,0.6235,9.3264,0.7333,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7233,200,181,1071,416,1051,169,41,43,62,60,0,13,189,139,0,13,10.3,8.8,23.0,7.9,22.6,4.0,0.9,0.9,1.3,1.3,0.0,0.8,4.1,3.0,0.0,0.8
10,Delaware,DE,10003,New Castle County,10003012300,Census Tract 123; New Castle County; Delaware,0.404468099936,3143,375,1171,168,1166,168,1128,420,71,56,401,150,313,118,479,307,379,108,868,206,396,209,215,124,195,188,1614,503,198,106,22,47,10,19,49,43,5,6,36.0,12.7,4.3,3.2,34.4,11.9,15.8,6.2,15.3,9.8,12.1,3.2,27.6,4.9,12.7,6.3,18.4,10.3,6.5,6.2,51.4,14.8,16.9,8.7,1.9,3.9,0.9,1.6,4.2,3.5,0.2,0.2,0.9098,0.4471,0.8078,0.8633,0.9843,4.0123,0.9451,0.1523,0.8867,0.3725,0.949,0.9492,3.3097,0.8784,0.7383,0.7383,0.7383,0.7882,0.5451,0.4667,0.5216,0.5273,2.8489,0.7647,10.9092,0.9176,1,0,0,0,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,1410,89,64,367,419,921,391,79,97,0,13,0,13,247,140,0,13,7.6,5.3,11.7,12.9,29.3,11.5,2.5,3.1,0.0,1.2,0.0,1.2,7.9,4.6,0.0,1.2
10,Delaware,DE,10003,New Castle County,10003012400,Census Tract 124; New Castle County; Delaware,0.961674676154,4059,550,1786,185,1601,201,605,286,106,76,511,168,424,143,138,74,514,144,1096,354,446,147,149,83,194,105,2026,726,0,18,12,19,125,154,114,80,7,4,14.9,6.8,4.8,3.7,31.9,9.7,15.8,5.7,3.4,1.9,12.7,3.8,27.0,6.4,11.0,3.7,9.3,5.1,5.0,2.6,49.9,16.6,0.0,1.0,0.7,1.1,7.8,9.6,7.1,4.9,0.2,0.1,0.498,0.5137,0.7373,0.8633,0.3373,2.9496,0.6039,0.1875,0.8672,0.2471,0.7686,0.8984,2.9688,0.7647,0.707,0.707,0.707,0.0,0.4784,0.9725,0.7333,0.5273,2.7115,0.6941,9.3369,0.7373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3251,100,63,614,196,1309,389,32,50,10,16,0,13,53,52,8,12,6.2,4.0,15.1,4.4,32.2,8.4,0.8,1.2,0.2,0.4,0.0,0.9,1.3,1.3,0.2,0.3
10,Delaware,DE,10003,New Castle County,10003012500,Census Tract 125; New Castle County; Delaware,0.785054632866,5243,775,2290,225,2160,268,1035,553,109,77,657,273,576,334,617,256,575,237,1163,366,675,280,225,137,412,278,3287,891,321,150,0,18,19,36,196,174,4,3,19.7,10.1,3.5,2.7,30.4,12.1,16.0,8.4,11.8,4.6,11.0,4.6,22.2,4.4,12.9,5.1,10.5,6.2,8.3,5.5,62.7,14.2,14.0,6.4,0.0,1.6,0.9,1.7,9.1,8.0,0.1,0.1,0.6392,0.3647,0.6941,0.8711,0.902,3.4711,0.7922,0.1172,0.6016,0.4078,0.8039,0.9766,2.9071,0.7333,0.8516,0.8516,0.8516,0.7529,0.0,0.4667,0.8314,0.3906,2.4416,0.6,9.6714,0.7843,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1639,147,98,1113,560,1708,751,58,73,0,18,0,18,364,268,44,76,6.8,4.5,21.2,9.6,32.6,11.9,1.1,1.4,0.0,0.7,0.0,0.7,6.9,5.3,0.8,1.4
10,Delaware,DE,10003,New Castle County,10003012600,Census Tract 126; New Castle County; Delaware,0.734082991234,2830,400,1190,133,1161,151,138,97,20,19,231,115,271,239,67,52,435,210,467,85,394,152,9,19,0,52,348,534,12,22,23,23,9,19,0,13,5,2,4.9,3.4,1.2,1.1,19.9,9.6,12.3,9.7,2.4,1.9,15.4,6.9,16.5,3.2,13.9,4.6,0.8,1.6,0.0,1.9,12.3,18.8,1.0,1.8,1.9,1.9,0.8,1.6,0.0,3.2,0.2,0.1,0.0863,0.0784,0.3686,0.7344,0.2,1.4677,0.2196,0.3516,0.3047,0.5255,0.102,0.0,1.2838,0.0275,0.1367,0.1367,0.1367,0.3294,0.5451,0.4431,0.0,0.5273,1.8449,0.3373,4.7331,0.1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,100,76,67,51,88,92,52,83,0,13,0,13,141,154,0,13,8.6,6.0,2.4,1.9,3.1,3.2,1.8,2.9,0.0,1.3,0.0,1.3,5.0,5.2,0.0,1.3
10,Delaware,DE,10003,New Castle County,10003012700,Census Tract 127; New Castle County; Delaware,2.543921444358,4274,563,1952,258,1902,262,959,381,381,236,697,259,308,108,141,84,889,141,866,194,810,211,169,109,95,88,1250,752,235,136,9,13,14,22,125,63,5,1,22.4,8.4,16.0,8.3,36.6,12.6,10.1,3.6,3.3,2.0,20.8,3.7,20.3,3.3,19.0,4.7,8.9,5.6,2.3,2.1,29.2,17.2,12.0,6.8,0.5,0.7,0.7,1.2,6.6,3.2,0.1,0.0,0.7137,0.9686,0.8353,0.625,0.3176,3.4602,0.7725,0.6016,0.457,0.8627,0.749,0.6758,3.3461,0.902,0.4063,0.4063,0.4063,0.7059,0.451,0.4157,0.7098,0.3906,2.673,0.6824,9.8856,0.8157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4477,256,94,468,166,657,285,32,36,0,13,0,13,93,56,0,13,13.5,5.2,10.9,3.7,15.4,6.2,0.7,0.9,0.0,0.9,0.0,0.9,2.2,1.3,0.0,0.9
10,Delaware,DE,10003,New Castle County,10003012900,Census Tract 129; New Castle County; Delaware,1.836729299118,4692,607,1912,163,1751,191,1420,608,117,80,591,182,371,197,366,189,564,153,1409,372,723,203,250,116,118,120,2512,735,173,105,12,18,49,50,72,64,1,1,30.4,12.4,5.3,3.6,33.8,9.7,12.7,6.5,7.8,3.8,12.0,3.1,30.0,5.4,15.4,4.2,14.3,6.4,2.7,2.8,53.5,14.1,9.1,5.4,0.6,1.0,2.8,2.8,4.1,3.6,0.0,0.0,0.8667,0.5725,0.7882,0.7617,0.749,3.7381,0.8667,0.1445,0.9336,0.6784,0.8941,0.7461,3.3967,0.9216,0.7617,0.7617,0.7617,0.6314,0.4549,0.7804,0.5098,0.0,2.3765,0.5725,10.273,0.851,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6990,202,84,1465,418,925,435,23,23,0,13,12,23,87,73,0,13,11.5,4.7,31.2,7.5,19.7,9.0,0.5,0.5,0.0,0.8,0.3,0.5,1.9,1.5,0.0,0.8
10,Delaware,DE,10003,New Castle County,10003013000,Census Tract 130; New Castle County; Delaware,0.47732438903,1947,337,840,116,773,123,278,135,8,15,145,67,38,26,45,41,307,69,465,176,248,64,93,86,31,59,467,479,0,18,23,35,10,19,25,25,0,13,14.3,6.5,0.7,1.4,18.8,8.1,2.7,2.0,2.3,2.2,15.8,3.2,23.9,6.0,12.7,4.3,12.0,11.0,1.7,3.2,24.0,24.2,0.0,2.1,2.7,4.1,1.3,2.4,3.2,3.2,0.0,0.7,0.4549,0.0431,0.3412,0.1875,0.1922,1.2189,0.1373,0.375,0.7266,0.3725,0.851,0.6172,2.9423,0.7451,0.3359,0.3359,0.3359,0.0,0.5843,0.5608,0.4353,0.0,1.5804,0.2353,6.0775,0.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,29,21,30,34,225,127,17,21,32,45,0,13,163,95,0,13,3.8,2.7,1.5,1.8,11.6,6.6,0.9,1.1,1.6,2.1,0.0,1.9,8.4,5.3,0.0,1.9
10,Delaware,DE,10003,New Castle County,10003013100,Census Tract 131; New Castle County; Delaware,0.622018430142,2296,312,1043,121,846,149,248,147,100,58,224,120,297,164,230,151,360,90,437,121,302,119,49,28,113,93,851,403,86,68,0,13,0,18,44,31,3,3,10.8,6.2,7.7,4.1,26.5,13.4,17.8,9.3,10.0,6.3,15.7,4.4,19.0,4.6,13.2,4.9,5.8,3.1,5.1,4.1,37.1,16.8,8.2,6.4,0.0,3.5,0.0,2.1,5.2,3.8,0.1,0.1,0.3294,0.7882,0.6,0.8945,0.8549,3.467,0.7843,0.3672,0.3984,0.4314,0.5647,0.9141,2.6758,0.6275,0.5078,0.5078,0.5078,0.6118,0.0,0.0,0.6118,0.3906,1.6142,0.251,8.2648,0.5843,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2282,58,50,191,157,538,220,53,56,0,13,0,13,64,43,5,9,6.9,5.7,8.3,6.4,23.4,8.8,2.3,2.6,0.0,1.6,0.0,1.6,2.8,1.8,0.2,0.4
10,Delaware,DE,10003,New Castle County,10003013200,Census Tract 132; New Castle County; Delaware,0.582473863302,2855,579,1221,248,1174,256,858,413,138,96,298,127,246,166,407,173,315,77,557,226,379,176,120,171,109,87,1421,655,331,236,0,13,23,34,72,67,0,13,30.1,13.1,8.5,6.0,25.4,9.3,12.0,7.3,14.3,4.8,11.0,3.5,19.5,5.4,13.3,5.2,10.2,14.4,4.2,3.2,49.8,20.6,27.1,18.5,0.0,3.0,2.0,2.9,6.1,5.8,0.0,0.5,0.8627,0.8431,0.5569,0.7227,0.9686,3.954,0.9294,0.1172,0.4219,0.4471,0.7922,0.8516,2.63,0.6,0.7031,0.7031,0.7031,0.8706,0.0,0.6745,0.6549,0.0,2.2,0.4824,9.4871,0.7608,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2190,123,80,736,436,561,331,26,34,0,13,0,13,79,78,19,34,10.5,7.0,25.8,12.1,19.6,10.9,0.9,1.2,0.0,1.3,0.0,1.3,2.8,2.9,0.7,1.2
10,Delaware,DE,10003,New Castle County,10003013300,Census Tract 133; New Castle County; Delaware,0.550501914988,1867,304,812,123,764,117,73,67,55,41,142,57,161,98,103,76,342,46,307,44,218,58,33,38,88,68,417,417,0,18,0,13,28,29,35,33,0,13,3.9,3.5,5.1,3.7,18.6,6.9,11.2,6.6,5.5,3.9,18.3,3.7,16.4,2.9,11.7,3.6,4.3,4.9,5.0,3.8,22.3,22.0,0.0,2.2,0.0,4.5,3.7,3.8,4.6,4.5,0.0,0.7,0.0471,0.5451,0.3333,0.6875,0.5765,2.1895,0.3961,0.5234,0.2891,0.302,0.451,0.8984,2.4639,0.5294,0.3086,0.3086,0.3086,0.0,0.0,0.8745,0.549,0.0,1.4235,0.1569,6.3855,0.2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,48,25,27,27,336,217,0,13,0,13,0,13,23,39,31,40,6.3,3.6,1.4,1.5,18.0,10.9,0.0,2.0,0.0,2.0,0.0,2.0,1.2,2.1,1.7,2.1
10,Delaware,DE,10003,New Castle County,10003013400,Census Tract 134; New Castle County; Delaware,0.973424146116,2239,408,1032,142,999,149,187,114,37,44,185,81,85,72,86,76,497,52,486,174,224,84,59,48,49,76,436,629,107,36,0,13,0,18,64,47,33,3,8.5,4.9,3.3,3.9,18.5,7.6,5.0,4.0,3.9,3.4,22.2,4.4,21.7,4.9,10.1,4.0,5.9,4.7,2.3,3.5,19.5,27.9,10.4,3.2,0.0,3.6,0.0,1.8,6.4,4.8,1.5,0.3,0.2314,0.3294,0.3255,0.3516,0.3922,1.6301,0.2471,0.6484,0.5469,0.2,0.5765,0.6758,2.6476,0.6157,0.2773,0.2773,0.2773,0.6588,0.0,0.0,0.6941,0.7969,2.1498,0.4471,6.7048,0.3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3666,53,43,107,81,134,116,162,129,0,13,0,13,0,13,33,40,5.3,4.4,4.8,3.8,6.0,5.5,7.2,5.9,0.0,1.7,0.0,1.7,0.0,1.7,1.5,1.8
10,Delaware,DE,10003,New Castle County,10003013501,Census Tract 135.01; New Castle County; Delaware,7.490490383478,6952,784,2704,316,2589,304,282,178,213,150,299,147,160,110,213,171,2137,239,1367,363,1001,310,24,34,21,73,1023,1076,351,153,0,18,0,25,150,116,426,5,4.3,2.7,6.8,4.3,11.5,5.5,3.0,2.1,3.3,2.6,30.7,4.2,19.7,3.4,15.3,4.2,0.9,1.3,0.3,1.1,14.7,15.4,13.0,5.5,0.0,1.4,0.0,1.0,5.8,4.3,6.1,0.7,0.0588,0.7137,0.0431,0.2031,0.3176,1.3363,0.1686,0.8242,0.4297,0.6627,0.1098,0.25,2.2764,0.3922,0.1875,0.1875,0.1875,0.7373,0.0,0.0,0.6431,0.9531,2.3335,0.5451,6.1337,0.2745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4552,120,85,154,52,186,137,515,150,0,18,0,18,122,119,46,74,4.6,3.2,2.2,0.8,2.7,1.9,7.4,2.2,0.0,0.5,0.0,0.5,1.8,1.7,0.7,1.1
10,Delaware,DE,10003,New Castle County,10003013505,Census Tract 135.05; New Castle County; Delaware,2.253634516678,3828,655,1513,334,1490,334,149,87,10,15,188,98,54,44,53,50,757,97,847,192,345,104,40,33,23,54,823,939,109,73,0,13,0,18,94,77,0,13,3.9,2.2,0.5,0.8,12.6,5.9,2.1,1.8,1.4,1.3,19.8,4.1,22.1,4.8,9.0,3.0,2.6,2.1,0.6,1.5,21.5,24.3,7.2,4.6,0.0,2.4,0.0,1.2,6.3,5.3,0.0,0.3,0.0471,0.0314,0.0824,0.1445,0.0706,0.376,0.0039,0.5742,0.5898,0.1333,0.2667,0.3477,1.9117,0.2,0.3008,0.3008,0.3008,0.5765,0.0,0.0,0.6863,0.0,1.2628,0.1137,3.8513,0.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422,48,39,73,58,9,15,576,247,1,5,0,13,164,81,0,13,3.2,2.8,1.9,1.5,0.2,0.4,15.0,6.8,0.0,0.1,0.0,1.0,4.3,2.1,0.0,1.0
10,Delaware,DE,10003,New Castle County,10003013506,Census Tract 135.06; New Castle County; Delaware,4.548579630744,4542,660,1673,225,1602,250,210,130,154,70,77,41,29,24,82,98,826,79,781,137,232,86,33,36,15,51,814,930,0,18,0,13,0,18,25,26,0,13,4.6,2.8,6.2,2.7,4.8,2.4,0.9,0.7,1.8,2.2,18.2,2.6,17.2,3.2,5.1,1.9,2.1,2.2,0.3,1.1,17.9,20.3,0.0,1.1,0.0,2.2,0.0,1.1,1.6,1.6,0.0,0.3,0.0706,0.6588,0.0039,0.0664,0.1294,0.9291,0.0784,0.5156,0.3477,0.0157,0.2235,0.25,1.3525,0.0353,0.2422,0.2422,0.2422,0.0,0.0,0.0,0.2078,0.0,0.2078,0.0078,2.7316,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421,0,13,144,147,55,68,442,112,0,13,0,13,173,116,0,13,0.0,2.3,3.2,3.1,1.2,1.5,9.7,2.6,0.0,0.8,0.0,0.8,3.8,2.6,0.0,0.8
10,Delaware,DE,10003,New Castle County,10003013507,Census Tract 135.07; New Castle County; Delaware,1.181662854388,1642,183,597,66,597,66,78,85,0,13,110,72,26,39,56,60,228,86,416,136,282,158,31,39,17,53,395,379,23,36,26,39,0,18,49,45,1,1,4.8,5.1,0.0,4.6,18.4,11.9,2.2,3.4,3.4,3.5,13.9,5.4,25.3,6.5,17.2,9.3,5.2,6.5,1.1,3.3,24.1,22.9,3.9,6.0,4.4,6.6,0.0,3.0,8.2,7.6,0.1,0.1,0.0824,0.0,0.3216,0.1523,0.3373,0.8936,0.0745,0.2656,0.7969,0.7647,0.5216,0.4805,2.8293,0.7059,0.3398,0.3398,0.3398,0.4784,0.6627,0.0,0.8039,0.3906,2.3356,0.549,6.3983,0.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1807,32,36,38,41,0,13,277,185,0,13,0,13,80,79,0,13,5.4,6.1,2.3,2.6,0.0,2.3,16.9,12.2,0.0,2.3,0.0,2.3,4.9,4.9,0.0,2.3
10,Delaware,DE,10003,New Castle County,10003013508,Census Tract 135.08; New Castle County; Delaware,3.1876774171,6063,1116,2132,284,2118,289,216,160,90,78,325,136,24,28,98,90,1308,344,1552,526,551,198,90,78,13,73,1080,1596,0,25,14,23,0,25,10,16,3,6,3.6,2.6,2.9,2.5,15.3,6.1,0.6,0.7,1.6,1.6,21.6,5.9,25.6,4.9,9.1,3.6,4.2,3.6,0.2,1.3,17.8,26.1,0.0,1.2,0.7,1.1,0.0,1.2,0.5,0.8,0.0,0.1,0.0353,0.2706,0.1686,0.043,0.1098,0.6273,0.0314,0.6289,0.8086,0.1373,0.4392,0.2031,2.2171,0.3529,0.2383,0.2383,0.2383,0.0,0.4784,0.0,0.102,0.0,0.5804,0.0235,3.6631,0.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4926,39,38,73,59,275,233,440,193,0,18,0,18,292,184,0,18,1.8,1.8,1.2,1.0,4.5,3.9,7.3,3.5,0.0,0.6,0.0,0.6,4.8,3.1,0.0,0.6
10,Delaware,DE,10003,New Castle County,10003013604,Census Tract 136.04; New Castle County; Delaware,1.9929619985,4135,521,1635,161,1597,169,377,389,31,28,338,143,66,104,224,287,895,100,900,210,302,123,112,67,88,130,949,611,119,107,0,13,14,23,97,108,16,12,9.2,9.4,1.4,1.3,21.2,8.7,2.2,3.3,5.4,6.5,21.6,3.5,21.8,3.6,7.3,2.9,7.0,4.1,2.2,3.3,23.0,14.5,7.3,6.5,0.0,2.3,0.9,1.4,6.1,6.3,0.4,0.3,0.2667,0.102,0.4275,0.1523,0.5529,1.5014,0.2235,0.6289,0.5664,0.0745,0.6549,0.668,2.5927,0.5882,0.3203,0.3203,0.3203,0.5922,0.0,0.4667,0.6549,0.6992,2.413,0.5922,6.8274,0.3843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5030,54,38,295,196,387,406,222,150,0,13,0,13,45,41,0,13,3.4,2.3,7.1,4.5,9.4,8.9,5.4,3.7,0.0,0.9,0.0,0.9,1.1,1.0,0.0,0.9
10,Delaware,DE,10003,New Castle County,10003013607,Census Tract 136.07; New Castle County; Delaware,1.64492772519,5629,579,2871,230,2856,232,587,284,160,120,684,206,49,62,261,164,945,229,985,267,413,179,93,68,278,250,2054,718,603,162,0,18,69,66,90,88,88,2,10.8,5.1,4.7,3.6,23.9,6.9,1.1,1.4,4.7,2.8,16.8,4.3,17.5,3.7,7.5,3.3,3.2,2.4,5.2,4.7,36.5,12.2,21.0,5.4,0.0,1.3,2.4,2.3,3.2,3.1,1.6,0.2,0.3294,0.5059,0.5059,0.0703,0.4824,1.8939,0.3294,0.4336,0.3594,0.0824,0.3216,0.9258,2.1228,0.302,0.5039,0.5039,0.5039,0.8275,0.0,0.7216,0.4353,0.8125,2.7969,0.7294,7.3175,0.4549,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5097,89,79,564,422,562,448,633,250,30,51,0,18,172,179,93,148,3.1,2.7,10.0,7.4,10.0,7.5,11.2,4.3,0.5,0.9,0.0,0.7,3.1,3.1,1.7,2.6
10,Delaware,DE,10003,New Castle County,10003013608,Census Tract 136.08; New Castle County; Delaware,0.376898872728,2166,568,853,117,832,120,354,155,92,55,208,93,83,51,83,49,265,80,439,159,230,100,65,57,81,84,579,802,199,56,0,13,12,19,75,43,7,15,16.4,5.7,7.4,4.9,25.0,10.6,5.7,3.1,3.8,2.1,12.2,5.0,20.3,4.2,10.6,3.3,7.8,6.8,4.2,4.3,26.7,36.4,23.3,5.7,0.0,4.3,1.4,2.3,9.0,5.1,0.3,0.7,0.5294,0.749,0.5412,0.418,0.3843,2.6219,0.5176,0.1563,0.457,0.2196,0.702,0.8516,2.3865,0.4667,0.3711,0.3711,0.3711,0.8549,0.0,0.5843,0.8275,0.6563,2.923,0.7922,8.3025,0.5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765,84,57,159,102,213,118,77,86,0,13,0,13,130,84,0,13,10.1,6.5,7.3,4.8,9.8,5.6,3.6,4.2,0.0,1.7,0.0,1.7,6.0,4.1,0.0,1.7
